date,home,away,venue,is_final,ml_home_prob,ml_margin,ml_total,ml_confidence,ml_home_odds,ml_away_odds,mkt_home_open,mkt_away_open,mkt_home_prob,home_line_open,total_line_open,ev_home,ev_away,handicap_edge,total_edge,actual_home_score,actual_away_score,actual_margin,actual_total,actual_home_win,home_covers,over_hit
2025-07-10,Carlton Blues,Brisbane Lions,Marvel Stadium,0,0.1928,-17.4,152.2,0.8072,5.188,1.239,3.2,1.36,0.2982,18.5,168.5,-0.3831,0.0978,1.1,-16.3,66.0,103.0,-37.0,169.0,0,0,1
2025-07-11,Gold Coast Suns,Collingwood Magpies,People First Stadium,0,0.2389,2.5,152.6,0.7611,4.187,1.314,2.1,1.75,0.4545,4.5,172.5,-0.4984,0.332,7.0,-19.9,69.0,63.0,6.0,132.0,1,1,0
2025-07-12,Western Bulldogs,Adelaide Crows,Marvel Stadium,0,0.7472,30.0,173.2,0.7472,1.338,3.955,1.65,2.25,0.5769,-7.5,179.5,0.2328,-0.4312,22.5,-6.3,98.0,109.0,-11.0,207.0,0,0,1
2025-07-12,Greater Western Sydney Giants,Geelong Cats,ENGIE Stadium,0,0.2939,-13.5,169.2,0.7061,3.402,1.416,2.1,1.75,0.4545,4.5,171.5,-0.3828,0.2357,-9.0,-2.3,111.0,85.0,26.0,196.0,1,1,1
2025-07-12,Fremantle Dockers,Hawthorn Hawks,Optus Stadium,0,0.6073,-5.3,165.9,0.6073,1.647,2.547,1.82,2.0,0.5236,-2.5,158.5,0.1054,-0.2147,-7.8,7.4,77.0,64.0,13.0,141.0,1,1,0
2025-07-12,Richmond Tigers,Essendon Bombers,MCG,0,0.4524,-10.6,159.1,0.5476,2.211,1.826,3.0,1.4,0.3182,16.5,164.5,0.3571,-0.2333,5.9,-5.4,46.0,37.0,9.0,83.0,1,1,0
2025-07-13,Melbourne Demons,North Melbourne Kangaroos,MCG,0,0.9138,23.8,165.1,0.9138,1.094,11.596,1.31,3.5,0.7277,-20.5,168.5,0.197,-0.6982,3.3,-3.4,119.0,83.0,36.0,202.0,1,1,1
2025-07-13,St Kilda Saints,Sydney Swans,Marvel Stadium,0,0.5707,-2.7,165.3,0.5707,1.752,2.329,2.1,1.75,0.4545,4.5,167.5,0.1984,-0.2487,1.8,-2.2,87.0,92.0,-5.0,179.0,0,0,1
2025-07-13,Port Adelaide Power,West Coast Eagles,Adelaide Oval,0,0.9145,46.5,180.1,0.9145,1.093,11.702,1.14,5.75,0.8345,-34.5,168.5,0.0426,-0.5086,12.0,11.6,87.0,61.0,26.0,148.0,1,0,0
2025-07-17,Essendon Bombers,Greater Western Sydney Giants,Marvel Stadium,0,0.4798,-13.2,148.9,0.5202,2.084,1.922,3.6,1.3,0.2653,21.5,172.5,0.7272,-0.3237,8.3,-23.6,56.0,104.0,-48.0,160.0,0,0,0
2025-07-18,Brisbane Lions,Western Bulldogs,Gabba,0,0.5547,-2.1,169.1,0.5547,1.803,2.246,1.68,2.2,0.567,-6.5,174.5,-0.0681,-0.0203,-8.6,-5.4,86.0,76.0,10.0,162.0,1,1,0
2025-07-19,Hawthorn Hawks,Port Adelaide Power,UTAS Stadium,0,0.6349,8.7,155.2,0.6349,1.575,2.739,1.31,3.5,0.7277,-20.5,156.5,-0.1683,0.2779,-11.8,-1.3,87.0,49.0,38.0,136.0,1,1,0
2025-07-19,Sydney Swans,North Melbourne Kangaroos,SCG,0,0.8384,34.8,156.8,0.8384,1.193,6.19,1.14,5.75,0.8345,-34.5,172.5,-0.0442,-0.0711,0.3,-15.7,84.0,53.0,31.0,137.0,1,0,0
2025-07-19,West Coast Eagles,Richmond Tigers,Optus Stadium,0,0.2423,-15.6,173.1,0.7577,4.128,1.32,1.65,2.25,0.5769,-7.5,160.5,-0.6002,0.7049,-23.1,12.6,56.0,105.0,-49.0,161.0,0,0,1
2025-07-19,Carlton Blues,Melbourne Demons,MCG,0,0.5227,-13.1,172.3,0.5227,1.913,2.095,1.97,1.85,0.4843,1.5,166.5,0.0297,-0.117,-11.6,5.8,78.0,70.0,8.0,148.0,1,1,0
2025-07-20,Geelong Cats,St Kilda Saints,GMHBA Stadium,0,0.5132,20.8,160.5,0.5132,1.949,2.054,1.14,5.75,0.8345,-33.5,169.5,-0.4149,1.799,-12.7,-9.0,113.0,82.0,31.0,195.0,1,0,1
2025-07-20,Collingwood Magpies,Fremantle Dockers,MCG,0,0.7046,12.0,163.6,0.7046,1.419,3.385,1.27,3.85,0.752,-23.5,161.5,-0.1052,0.1373,-11.5,2.1,78.0,79.0,-1.0,157.0,0,0,0
2025-07-20,Adelaide Crows,Gold Coast Suns,Adelaide Oval,0,0.7282,15.1,150.2,0.7282,1.373,3.679,1.44,2.8,0.6604,-14.5,175.5,0.0486,-0.2389,0.6,-25.3,107.0,46.0,61.0,153.0,1,1,0
2025-07-24,Hawthorn Hawks,Carlton Blues,MCG,0,0.8856,22.8,174.8,0.8856,1.129,8.74,1.2,4.6,0.7931,-28.5,163.5,0.0627,-0.4737,-5.7,11.3,85.0,61.0,24.0,146.0,1,0,0
2025-07-25,Essendon Bombers,Western Bulldogs,Marvel Stadium,0,0.1559,-20.9,136.2,0.8441,6.416,1.185,8.5,1.07,0.1118,44.5,175.5,0.3248,-0.0968,23.6,-39.3,50.0,143.0,-93.0,193.0,0,0,1
2025-07-25,Greater Western Sydney Giants,Sydney Swans,ENGIE Stadium,0,0.731,15.2,172.1,0.731,1.368,3.718,1.65,2.25,0.5769,-7.5,165.5,0.2062,-0.3948,7.7,6.6,102.0,58.0,44.0,160.0,1,1,0
2025-07-26,Gold Coast Suns,Brisbane Lions,People First Stadium,0,0.1725,-2.1,151.3,0.8275,5.799,1.208,2.05,1.78,0.4648,3.5,153.5,-0.6465,0.473,1.4,-2.2,130.0,64.0,66.0,194.0,1,1,1
2025-07-26,Fremantle Dockers,West Coast Eagles,Optus Stadium,0,0.9441,44.4,166.9,0.9441,1.059,17.897,1.09,7.5,0.8731,-40.5,163.5,0.0291,-0.5809,3.9,3.4,126.0,77.0,49.0,203.0,1,1,1
2025-07-26,North Melbourne Kangaroos,Geelong Cats,Marvel Stadium,0,0.0868,-32.8,155.0,0.9132,11.515,1.095,7.5,1.09,0.1269,40.5,177.5,-0.3487,-0.0047,7.7,-22.5,49.0,150.0,-101.0,199.0,0,0,1
2025-07-26,Adelaide Crows,Port Adelaide Power,Adelaide Oval,0,0.7607,15.7,160.3,0.7607,1.315,4.179,1.28,3.75,0.7455,-22.5,158.5,-0.0263,-0.1026,-6.8,1.8,133.0,35.0,98.0,168.0,1,1,1
2025-07-27,Richmond Tigers,Collingwood Magpies,MCG,0,0.2898,-40.1,164.6,0.7102,3.451,1.408,10.0,1.05,0.095,48.5,155.5,1.8978,-0.2543,8.4,9.1,57.0,93.0,-36.0,150.0,0,1,0
2025-07-27,St Kilda Saints,Melbourne Demons,Marvel Stadium,0,0.4929,10.2,151.8,0.5071,2.029,1.972,2.1,1.75,0.4545,4.5,169.5,0.035,-0.1125,14.7,-17.7,96.0,90.0,6.0,186.0,1,1,1
2025-07-31,Western Bulldogs,Greater Western Sydney Giants,Marvel Stadium,0,0.7623,25.3,152.4,0.7623,1.312,4.207,1.65,2.25,0.5769,-7.5,175.5,0.2578,-0.4652,17.8,-23.1,132.0,44.0,88.0,176.0,1,1,1
2025-08-01,Adelaide Crows,Hawthorn Hawks,Adelaide Oval,0,0.556,9.7,157.5,0.556,1.798,2.252,1.52,2.55,0.6265,-11.5,165.5,-0.1548,0.1321,-1.8,-8.0,101.0,87.0,14.0,188.0,1,1,1
2025-08-02,Melbourne Demons,West Coast Eagles,Marvel Stadium,0,0.9175,50.9,167.1,0.9175,1.09,12.125,1.11,6.5,0.8541,-37.5,173.5,0.0185,-0.4639,13.4,-6.4,139.0,56.0,83.0,195.0,1,1,1
2025-08-02,Gold Coast Suns,Richmond Tigers,People First Stadium,0,0.8662,63.1,156.9,0.8662,1.154,7.475,1.09,7.5,0.8731,-40.5,166.5,-0.0558,0.0034,22.6,-9.6,107.0,23.0,84.0,130.0,1,1,0
2025-08-02,Sydney Swans,Essendon Bombers,SCG,0,0.9565,64.7,157.4,0.9565,1.046,22.964,1.07,8.5,0.8882,-45.5,159.5,0.0234,-0.6299,19.2,-2.1,68.0,54.0,14.0,122.0,1,0,0
2025-08-02,Collingwood Magpies,Brisbane Lions,MCG,0,0.8564,4.9,173.5,0.8564,1.168,6.965,1.65,2.25,0.5769,-7.5,164.5,0.4131,-0.677,-2.6,9.0,65.0,92.0,-27.0,157.0,0,0,0
2025-08-03,St Kilda Saints,North Melbourne Kangaroos,Marvel Stadium,0,0.9771,36.0,164.8,0.9771,1.023,43.681,1.38,3.1,0.692,-17.5,175.5,0.3484,-0.929,18.5,-10.7,78.0,69.0,9.0,147.0,1,0,0
2025-08-03,Fremantle Dockers,Carlton Blues,Optus Stadium,0,0.9456,32.7,160.7,0.9456,1.058,18.388,1.21,4.5,0.7881,-27.5,159.5,0.1442,-0.7553,5.2,1.2,94.0,67.0,27.0,161.0,1,0,1
2025-08-03,Geelong Cats,Port Adelaide Power,GMHBA Stadium,0,0.902,41.7,161.9,0.902,1.109,10.206,1.17,5.25,0.8178,-31.5,176.5,0.0554,-0.4856,10.2,-14.6,153.0,65.0,88.0,218.0,1,1,1
2025-08-07,Hawthorn Hawks,Collingwood Magpies,MCG,0,0.3339,-27.0,151.9,0.6661,2.995,1.501,2.2,1.68,0.433,6.5,161.5,-0.2655,0.1191,-20.5,-9.6,110.0,46.0,64.0,156.0,1,1,0
2025-08-08,Geelong Cats,Essendon Bombers,GMHBA Stadium,0,0.7611,75.0,161.1,0.7611,1.314,4.187,1.015,17.0,0.9437,-62.5,182.5,-0.2274,3.0606,12.5,-21.4,109.0,65.0,44.0,174.0,1,0,0
2025-08-09,Richmond Tigers,St Kilda Saints,MCG,0,0.2064,-30.3,180.9,0.7936,4.846,1.26,3.0,1.4,0.3182,16.5,160.5,-0.3809,0.1111,-13.8,20.4,52.0,56.0,-4.0,108.0,0,1,0
2025-08-09,Brisbane Lions,Sydney Swans,Gabba,0,0.7857,21.1,166.9,0.7857,1.273,4.666,1.23,4.2,0.7735,-25.5,167.5,-0.0336,-0.0998,-4.4,-0.6,90.0,92.0,-2.0,182.0,0,0,1
2025-08-09,Carlton Blues,Gold Coast Suns,Marvel Stadium,0,0.307,1.3,177.6,0.693,3.257,1.443,3.2,1.36,0.2982,18.5,169.5,-0.0175,-0.0576,19.8,8.1,74.0,93.0,-19.0,167.0,0,0,0
2025-08-09,Port Adelaide Power,Fremantle Dockers,Adelaide Oval,0,0.5205,0.1,159.6,0.5205,1.921,2.086,3.1,1.38,0.308,17.5,166.5,0.6136,-0.3383,17.6,-6.9,86.0,92.0,-6.0,178.0,0,1,1
2025-08-10,Greater Western Sydney Giants,North Melbourne Kangaroos,Manuka Oval,0,0.9645,63.8,191.6,0.9645,1.037,28.173,1.04,11.0,0.9136,-52.5,165.5,0.0031,-0.6096,11.3,26.1,133.0,79.0,54.0,212.0,1,1,1
2025-08-10,West Coast Eagles,Adelaide Crows,Optus Stadium,0,0.0372,-44.6,173.9,0.9628,26.903,1.039,11.0,1.04,0.0864,52.5,173.5,-0.5911,0.0013,7.9,0.4,78.0,87.0,-9.0,165.0,0,1,0
2025-08-10,Melbourne Demons,Western Bulldogs,MCG,0,0.6586,0.4,159.2,0.6586,1.518,2.929,3.1,1.38,0.308,17.5,176.5,1.0416,-0.5288,17.9,-17.3,99.0,105.0,-6.0,204.0,0,1,1
2025-08-15,Fremantle Dockers,Brisbane Lions,Optus Stadium,0,0.469,-10.2,160.0,0.531,2.132,1.883,1.91,1.91,0.5,-1.5,167.5,-0.1042,0.0142,-11.7,-7.5,44.0,101.0,-57.0,145.0,0,0,0
2025-08-15,Essendon Bombers,St Kilda Saints,Marvel Stadium,0,0.5085,-0.2,153.0,0.5085,1.967,2.035,3.2,1.36,0.2982,18.5,168.5,0.6272,-0.3316,18.3,-15.5,75.0,77.0,-2.0,152.0,0,1,0
2025-08-16,Gold Coast Suns,Greater Western Sydney Giants,People First Stadium,0,0.6185,2.0,143.8,0.6185,1.617,2.621,1.5,2.6,0.6341,-12.5,174.5,-0.0722,-0.0081,-10.5,-30.7,76.0,111.0,-35.0,187.0,0,0,1
2025-08-16,Carlton Blues,Port Adelaide Power,Marvel Stadium,0,0.7779,24.9,161.6,0.7779,1.286,4.502,1.47,2.7,0.6475,-13.5,172.5,0.1435,-0.4002,11.4,-10.9,118.0,64.0,54.0,182.0,1,1,1
2025-08-16,Hawthorn Hawks,Melbourne Demons,MCG,0,0.6887,2.4,167.5,0.6887,1.452,3.212,1.38,3.1,0.692,-17.5,165.5,-0.0496,-0.035,-15.1,2.0,92.0,56.0,36.0,148.0,1,1,0
2025-08-16,Adelaide Crows,Collingwood Magpies,Adelaide Oval,0,0.5777,11.5,159.0,0.5777,1.731,2.368,1.52,2.55,0.6265,-11.5,164.5,-0.1219,0.0769,0.0,-5.5,59.0,56.0,3.0,115.0,1,0,0
2025-08-17,North Melbourne Kangaroos,Richmond Tigers,Ninja Stadium,0,0.2435,-9.0,167.0,0.7565,4.107,1.322,1.54,2.5,0.6188,-10.5,165.5,-0.625,0.8913,-19.5,1.5,135.0,87.0,48.0,222.0,1,1,1
2025-08-17,Sydney Swans,Geelong Cats,SCG,0,0.2167,-16.8,156.2,0.7833,4.614,1.277,3.35,1.333,0.2846,19.5,170.5,-0.2739,0.0441,2.7,-14.3,68.0,111.0,-43.0,179.0,0,0,1
2025-08-17,Western Bulldogs,West Coast Eagles,Marvel Stadium,0,0.9767,75.1,178.3,0.9767,1.024,42.842,1.006,23.0,0.9581,-70.5,180.5,-0.0175,-0.4631,4.6,-2.2,126.0,32.0,94.0,158.0,1,1,0
2025-08-21,Essendon Bombers,Carlton Blues,MCG,0,0.4414,-34.3,160.5,0.5586,2.265,1.79,3.5,1.31,0.2723,20.5,166.5,0.5451,-0.2683,-13.8,-6.0,56.0,90.0,-34.0,146.0,0,0,0
2025-08-22,Collingwood Magpies,Melbourne Demons,MCG,0,0.5453,-4.7,159.6,0.5453,1.834,2.199,1.38,3.1,0.692,-17.5,165.5,-0.2475,0.4095,-22.2,-5.9,82.0,76.0,6.0,158.0,1,0,0
2025-08-22,Port Adelaide Power,Gold Coast Suns,Adelaide Oval,0,0.1355,-26.9,150.1,0.8645,7.382,1.157,3.75,1.28,0.2545,22.5,171.5,-0.492,0.1066,-4.4,-21.4,71.0,67.0,4.0,138.0,1,1,0
2025-08-23,North Melbourne Kangaroos,Adelaide Crows,Marvel Stadium,0,0.1514,-7.5,180.1,0.8486,6.606,1.178,7.5,1.09,0.1269,41.5,178.5,0.1354,-0.075,34.0,1.6,100.0,113.0,-13.0,213.0,0,1,1
2025-08-23,Richmond Tigers,Geelong Cats,MCG,0,0.0671,-47.3,180.0,0.9329,14.903,1.072,11.0,1.04,0.0864,51.5,174.5,-0.2619,-0.0298,4.2,5.5,64.0,103.0,-39.0,167.0,0,1,0
2025-08-23,West Coast Eagles,Sydney Swans,Optus Stadium,0,0.0447,-62.3,172.2,0.9553,22.371,1.047,4.6,1.2,0.2069,28.5,165.5,-0.7944,0.1464,-33.8,6.7,51.0,118.0,-67.0,169.0,0,0,1
2025-08-24,Greater Western Sydney Giants,St Kilda Saints,ENGIE Stadium,0,0.8551,23.1,156.3,0.8551,1.169,6.904,1.25,4.0,0.7619,-24.5,173.5,0.0689,-0.4206,-1.4,-17.2,104.0,93.0,11.0,197.0,1,0,1
2025-08-24,Western Bulldogs,Fremantle Dockers,Marvel Stadium,0,0.8536,36.8,175.8,0.8536,1.172,6.829,1.42,2.9,0.6713,-15.5,172.5,0.2121,-0.5754,21.3,3.3,97.0,112.0,-15.0,209.0,0,0,1
2025-08-24,Brisbane Lions,Hawthorn Hawks,Gabba,0,0.7594,5.3,176.9,0.7594,1.317,4.157,1.52,2.55,0.6265,-11.5,165.5,0.1544,-0.3866,-6.2,11.4,89.0,79.0,10.0,168.0,1,0,1
2025-08-27,Gold Coast Suns,Essendon Bombers,People First Stadium,0,0.907,40.6,143.3,0.907,1.103,10.75,1.03,12.0,0.921,-55.5,168.5,-0.0658,0.1163,-14.9,-25.2,153.0,58.0,95.0,211.0,1,1,1
2025-09-04,Adelaide Crows,Collingwood Magpies,Adelaide Oval,1,0.6884,27.9,141.4,0.6884,1.453,3.21,1.54,2.5,0.6188,-10.5,160.5,0.0602,-0.2211,17.4,-19.1,55.0,79.0,-24.0,134.0,0,0,0
2025-09-05,Geelong Cats,Brisbane Lions,MCG,1,0.7602,15.8,194.0,0.7602,1.315,4.171,1.68,2.2,0.567,-6.5,170.5,0.2772,-0.4725,9.3,23.5,112.0,74.0,38.0,186.0,1,1,1
2025-09-06,Greater Western Sydney Giants,Hawthorn Hawks,ENGIE Stadium,1,0.5049,16.0,154.0,0.5049,1.98,2.02,1.75,2.1,0.5455,-4.5,169.5,-0.1163,0.0396,11.5,-15.5,88.0,107.0,-19.0,195.0,0,0,1
2025-09-06,Fremantle Dockers,Gold Coast Suns,Optus Stadium,1,0.8139,3.6,159.8,0.8139,1.229,5.372,1.52,2.55,0.6265,-11.5,168.5,0.2371,-0.5253,-7.9,-8.7,79.0,80.0,-1.0,159.0,0,0,0
2025-09-12,Adelaide Crows,Hawthorn Hawks,Adelaide Oval,1,0.5624,-0.6,144.8,0.5624,1.778,2.285,1.8,2.02,0.5288,-2.5,169.5,0.0124,-0.1161,-3.1,-24.7,67.0,101.0,-34.0,168.0,0,0,0
2025-09-13,Brisbane Lions,Gold Coast Suns,Gabba,1,0.7182,15.5,173.0,0.7182,1.392,3.549,1.48,2.65,0.6416,-13.5,169.5,0.063,-0.2533,2.0,3.5,100.0,47.0,53.0,147.0,1,1,0
2025-09-19,Geelong Cats,Hawthorn Hawks,MCG,1,0.6247,2.5,158.2,0.6247,1.601,2.665,1.56,2.45,0.611,-10.5,168.5,-0.0255,-0.0805,-8.0,-10.3,115.0,85.0,30.0,200.0,1,1,1
2025-09-20,Collingwood Magpies,Brisbane Lions,MCG,1,0.716,-13.5,159.3,0.716,1.397,3.522,1.7,2.18,0.5619,-5.5,161.5,0.2173,-0.381,-19.0,-2.2,71.0,100.0,-29.0,171.0,0,0,1
2025-09-27,Geelong Cats,Brisbane Lions,MCG,1,0.8283,21.9,166.1,0.8283,1.207,5.824,1.54,2.5,0.6188,-11.5,171.5,0.2756,-0.5707,10.4,-5.4,75.0,122.0,-47.0,197.0,0,0,1
